Unnamed: 0,track_id,artist,song,release_date,total_weeks,peak_position,peak_streams,total_streams,release_month,release_season,first_peak_date,peak_season,language,genre,popularity,bpm,energy,danceability,loudness,valence,length,acousticness,artist_seperation,debut_position
3166,2KHs47ickH5oYzTA9qMM4S,платина,вопросов нету,2021-08-13,1,149,25181,25181,8.0,Summer,2021-08-19,Summer,Russian,,30.0,75.0,49.0,88.0,-7.0,27.0,128.0,30.0,30.0,149
3167,3TZ7NHkMT82AhwuYsd00Hz,bts,your eyes tell,2020-07-14,2,12,8739,25176,7.0,Summer,2020-07-16,Summer,Japanese,Hip Hop,62.0,140.0,49.0,45.0,-6.0,26.0,245.0,28.0,62.0,12
3168,2DgdHcjWmO3qd50RzuBLgZ,panic! at the disco,house of memories,2016-01-15,1,153,25176,25176,1.0,Winter,2022-06-16,Summer,English,Jazz,79.0,110.0,82.0,51.0,-5.0,51.0,209.0,0.0,79.0,153
3169,4btFHqumCO31GksfuBLLv3,ed sheeran,overpass graffiti,2021-10-25,1,194,25153,25153,10.0,Fall,2021-11-04,Fall,English,Pop,68.0,176.0,85.0,52.0,-4.0,77.0,237.0,0.0,68.0,194
3170,2U2zRs5fIaQLy5MvIZz2fN,og buda,ny,2022-04-28,1,190,25135,25135,4.0,Spring,2022-05-05,Spring,English,Rock,26.0,95.0,86.0,65.0,-8.0,52.0,136.0,22.0,26.0,190
3171,7A0YoKL9nJe0lE0Ynw4Kb0,husky,аферист,2020-09-25,2,137,14364,25088,9.0,Fall,2020-10-01,Fall,Russian,,28.0,148.0,84.0,73.0,-7.0,42.0,182.0,5.0,28.0,193
3172,2OygfJ81cIKXbkRSyCwe93,shtern,hummer,2022-05-13,1,191,24978,24978,5.0,Spring,2022-05-19,Spring,Russian,Hip Hop,31.0,99.0,88.0,83.0,-1.0,65.0,113.0,12.0,31.0,191
3173,6Hhia1Bqxhanv26AK6fonu,олександр пономарьов,україна переможе!,2022-04-25,1,157,24940,24940,4.0,Spring,2022-05-12,Spring,,Pop,34.0,120.0,90.0,86.0,-6.0,95.0,215.0,3.0,34.0,157
3174,1H6gLIQOQSPk5RErPxWoKp,платина,все эти деньги сразу,2021-08-13,1,153,24935,24935,8.0,Summer,2021-08-19,Summer,Russian,,33.0,150.0,76.0,81.0,-5.0,79.0,131.0,9.0,33.0,153
3175,3Ys2PYl1wyPKQIwyqhP9cQ,bts,stay gold,2020-07-14,2,10,9624,24912,7.0,Summer,2020-07-16,Summer,Japanese,Pop,61.0,129.0,63.0,72.0,-5.0,58.0,243.0,9.0,61.0,10
3176,6dmCdIH3AhmvddmxzCDLi5,pharaoh,the real unplugged (acceptance of darkness),2021-03-19,1,91,24907,24907,3.0,Spring,2021-03-25,Spring,Russian,Hip Hop,29.0,99.0,24.0,65.0,-10.0,39.0,100.0,88.0,29.0,91
3177,6mkQtlv43QQcW6ivLuL9JE,ochman,river - eurovision 2022 - poland,2022-05-13,1,195,24772,24772,5.0,Spring,2022-05-19,Spring,,Electronic,33.0,140.0,67.0,49.0,-5.0,33.0,180.0,56.0,33.0,195
3178,2MuWTIM3b0YEAskbeeFE1i,metallica,master of puppets,1986-03-03,1,183,24715,24715,3.0,Spring,2022-07-14,Summer,English,Rock,79.0,105.0,84.0,54.0,-9.0,56.0,515.0,0.0,79.0,183
3179,16SFlxZd0oH4YA7KvCQlsG,bts,skit,2020-11-20,1,59,24631,24631,11.0,Fall,2020-11-26,Fall,,Pop,48.0,115.0,32.0,70.0,-13.0,54.0,180.0,86.0,48.0,59
3180,5Y5iS2vfoPwLZGOrbpScXS,boulevard depo,трасса 60,2021-05-13,1,85,24604,24604,5.0,Spring,2021-05-20,Spring,Russian,Hip Hop,27.0,100.0,41.0,75.0,-9.0,15.0,235.0,7.0,27.0,85
3181,7dNGIRmBEu72I5lyTyWEGE,kalush,sleepwalking (pink panda house edit),2021-11-12,1,194,24590,24590,11.0,Fall,2021-11-18,Fall,,,11.0,128.0,83.0,68.0,-7.0,13.0,154.0,6.0,11.0,194
3182,6puSUz6WFeWBk6PqZs6DG9,obladaet,def joint 2,2021-03-26,1,94,24495,24495,3.0,Spring,2021-04-01,Spring,Russian,Hip Hop,39.0,128.0,53.0,90.0,-6.0,63.0,128.0,5.0,39.0,94
3183,33a5jLBXozTJNVxa1z94O7,акулич,оу щит (prod. by retroyse),2022-06-09,1,187,24352,24352,6.0,Summer,2022-07-14,Summer,,,35.0,,,,,,,,,187
3184,,skryptonite,мама,,1,80,24312,24312,,,2021-03-18,Spring,Russian,,,,,,,,,,,80
3185,4wHkfOTO5XpTrVn1bHxR18,dvrst,dream space,2021-07-30,1,190,24172,24172,7.0,Summer,2021-10-07,Fall,English,Phonk,63.0,108.0,70.0,78.0,-6.0,29.0,171.0,14.0,63.0,190
3186,5ZIwBYmJy1a2M2ilWK1ha7,soda luv,"коть коть [prod. by swaggo, juvy cather, 22cartel, neet.ro]",2021-04-02,1,97,24134,24134,4.0,Spring,2021-04-08,Spring,,,21.0,137.0,70.0,58.0,-7.0,53.0,144.0,8.0,21.0,97
3187,7z4xW9WY86uH3gd1V9pfCM,"tyler, the creator",juggernaut,2021-06-25,1,113,24102,24102,6.0,Summer,2021-07-01,Summer,English,Hip Hop,66.0,142.0,57.0,83.0,-8.0,62.0,146.0,2.0,66.0,113
3188,3zs87EV3EZSh2UpiXxT52Y,belly,better believe,2021-07-22,1,139,24102,24102,7.0,Summer,2021-07-29,Summer,English,Hip Hop,51.0,125.0,57.0,80.0,-8.0,45.0,207.0,16.0,51.0,139
3189,2uw2ftfyS4yJLWiTtbxasE,stray kids,circus,2022-06-10,1,172,24082,24082,6.0,Summer,2022-06-16,Summer,English,Pop,64.0,98.0,81.0,77.0,-4.0,69.0,194.0,3.0,64.0,172
3190,2Y40huo5ewaKYxsFintYtF,kanye west,heaven and hell,2021-08-29,1,165,24068,24068,8.0,Summer,2021-09-02,Fall,English,Hip Hop,59.0,83.0,42.0,76.0,-7.0,27.0,145.0,4.0,59.0,165
3191,3QT3u8bFc8mnOUkXL1k2R6,yanix,из ладони в ладонь,2021-06-04,1,132,24035,24035,6.0,Summer,2021-06-10,Summer,Russian,,35.0,106.0,44.0,92.0,-7.0,44.0,143.0,6.0,35.0,132
3192,1SiBoqAyQpiTxqaxhYbSxv,pyrokinesis,шёпот далёких звёзд,2022-08-26,1,193,23964,23964,8.0,Summer,2022-07-14,Summer,Russian,,38.0,90.0,80.0,52.0,-5.0,32.0,189.0,13.0,38.0,193
3193,7CC6UbCs4iGsePSzFxYxNn,kanye west,moon,2021-08-29,1,168,23951,23951,8.0,Summer,2021-09-02,Fall,English,Hip Hop,71.0,162.0,24.0,32.0,-10.0,25.0,156.0,90.0,71.0,168
3194,3orIQRaafUqSyVzDp0YIA5,buster,большие боссы,2021-09-24,1,193,23916,23916,9.0,Fall,2021-09-30,Fall,Russian,,21.0,116.0,51.0,85.0,-9.0,39.0,122.0,5.0,21.0,193
3195,6H2EQM6gqDXVnEE2t6fjTn,kizaru,intro,2024-07-19,1,58,23884,23884,7.0,Summer,2020-11-19,Fall,Russian,Hip Hop,26.0,100.0,19.0,76.0,-24.0,62.0,89.0,92.0,26.0,58
3196,,rap nation,star shopping,,1,99,23812,23812,,,2021-04-01,Spring,English,Hip Hop,,,,,,,,,,99
3197,5xrH7dVah85mTEr4jgT1mu,$uicideboy$,materialism as a means to an end,2021-08-13,1,136,23781,23781,8.0,Summer,2021-07-22,Summer,English,Hip Hop,60.0,168.0,74.0,79.0,-6.0,56.0,166.0,13.0,60.0,136
3198,2nZ7U3S99FIdusogoNr2xw,кучер,по щекам слёзы,2020-07-16,2,181,12083,23765,7.0,Summer,2020-11-05,Fall,,,51.0,85.0,43.0,64.0,-11.0,9.0,180.0,10.0,51.0,181
3199,4wL7ie4RaRuLeEo1PZhLpX,pharaoh,рискк,2021-03-19,1,98,23765,23765,3.0,Spring,2021-03-25,Spring,Russian,Hip Hop,29.0,136.0,74.0,79.0,-6.0,45.0,184.0,0.0,29.0,98
3200,5dOxHHMOFAbG3VH23t0xNm,juice wrld,righteous,2020-07-10,2,31,5717,23640,7.0,Summer,2020-07-16,Summer,English,Hip Hop,73.0,143.0,63.0,71.0,-7.0,23.0,242.0,4.0,73.0,31
3201,0it54iKy1GnlasxIJWhHZ8,magnum opus,новенький,2021-07-02,1,124,23639,23639,7.0,Summer,2021-07-08,Summer,Russian,,22.0,137.0,47.0,82.0,-8.0,25.0,88.0,4.0,22.0,124
3202,0rZohB4MKaywoxsqsS1FVP,lsp,спиннинг,2021-08-26,1,174,23591,23591,8.0,Summer,2021-09-02,Fall,Russian,,19.0,106.0,73.0,57.0,-6.0,48.0,181.0,11.0,19.0,174
3203,4tGMr9RPXYiWUXLzNGYmuA,miyagi,bismarck,2019-06-21,1,199,23529,23529,6.0,Summer,2021-10-14,Fall,Russian,Hip Hop,61.0,148.0,66.0,37.0,-8.0,29.0,219.0,49.0,61.0,199
3204,5tqjRKQCi9HI2xwTBTK61q,bushido zho,.logicx,2022-03-25,1,145,23474,23474,3.0,Spring,2022-03-31,Spring,Russian,Hip Hop,32.0,145.0,71.0,73.0,-10.0,19.0,116.0,1.0,32.0,145
3205,0Dub9U8hUFpPVJkTrpAwIM,the limba,лед на шее,2021-07-22,1,150,23388,23388,7.0,Summer,2021-07-29,Summer,Russian,,30.0,120.0,50.0,98.0,-7.0,58.0,134.0,5.0,30.0,150
3206,3YTLRCQBD4a4LNL0bemf3M,oisho btz,друга армія у світі,2022-03-29,1,176,23361,23361,3.0,Spring,2022-04-28,Spring,,Hip Hop,32.0,160.0,84.0,88.0,-7.0,85.0,182.0,39.0,32.0,176
3207,35acXjupfWHgtchiS6yAjC,kanye west,jonah,2021-08-29,1,180,23314,23314,8.0,Summer,2021-09-02,Fall,English,Hip Hop,54.0,177.0,43.0,46.0,-8.0,13.0,195.0,80.0,54.0,180
3208,5XKZua8kqgHwcxeKiMIjge,bones,airplanemode,2019-11-29,1,184,23296,23296,11.0,Fall,2022-04-21,Spring,English,Electronic,69.0,140.0,60.0,85.0,-6.0,55.0,75.0,16.0,69.0,184
3209,60ScfsjN5f0hCqDriVRrmm,dakooka,"умри, если меня не любишь - шаг за 20",2015-03-01,1,197,23250,23250,3.0,Spring,2021-09-23,Fall,,,56.0,91.0,24.0,36.0,-12.0,19.0,150.0,97.0,56.0,197
3210,59WYaWHdQA743grwfIqipL,og buda,самп,2021-04-30,1,91,23233,23233,4.0,Spring,2021-05-06,Spring,Russian,Hip Hop,35.0,102.0,76.0,77.0,-8.0,64.0,140.0,1.0,35.0,91
3211,0MPjwAQQV7sBn1wCOlYc9e,thrill pill,бабник,2017-08-01,1,194,23219,23219,8.0,Summer,2021-09-16,Fall,Russian,,34.0,130.0,76.0,80.0,-5.0,37.0,175.0,1.0,34.0,194
3212,3JPnEr4GAlVTKCNIPTIwGs,by индия,люби меня так,2021-10-20,1,198,23213,23213,10.0,Fall,2021-09-23,Fall,Russian,,47.0,110.0,60.0,55.0,-8.0,14.0,210.0,60.0,47.0,198
3213,4t2OeILB07eMGTXSUbMPEu,billie eilish,oxytocin,2021-07-30,1,152,23209,23209,7.0,Summer,2021-08-05,Summer,English,Pop,72.0,125.0,60.0,76.0,-8.0,18.0,210.0,9.0,72.0,152
3214,,adam dank,happy hour,,1,46,23179,23179,,,2020-10-15,Fall,,,,,,,,,,,,46
3215,4EbMgU3Iidw5Mf6LVEAka7,my,возможно,2017-09-08,1,199,23161,23161,9.0,Fall,2021-09-23,Fall,Russian,Folk,51.0,160.0,61.0,74.0,-7.0,28.0,121.0,12.0,51.0,199
3216,,вакарчук,все буде добре,,1,160,23152,23152,,,2021-07-29,Summer,,Rock,,,,,,,,,,160
3217,,elijah ing,ring,,1,51,23073,23073,,,2020-10-01,Fall,English,Rock,,,,,,,,,,51
3218,,medovyi polyn,separatist,,1,152,23019,23019,,,2022-03-31,Spring,Ukrainian,,,,,,,,,,,152
3219,,loke,vertigo,,1,52,23014,23014,,,2020-10-01,Fall,English,,,,,,,,,,,52
3220,,frensh,enough,,1,31,22977,22977,,,2020-09-03,Fall,English,,,,,,,,,,,31
3221,4cZFFayKGc2taxMmm8tGuZ,pyrokinesis,легенда о богине гроз,2021-09-10,1,200,22966,22966,9.0,Fall,2021-09-16,Fall,Russian,,43.0,83.0,88.0,41.0,-6.0,36.0,205.0,5.0,43.0,200
3222,,mons taka,strange of me,,1,53,22952,22952,,,2020-10-01,Fall,,,,,,,,,,,,53
3223,,вакарчук,без бою,,1,170,22937,22937,,,2021-07-29,Summer,,Rock,,,,,,,,,,170
3224,2iZIGRH6WG9xnxDfYfCKRS,rocket,paranoia,2021-04-09,1,102,22918,22918,4.0,Spring,2021-04-15,Spring,Russian,Hip Hop,42.0,131.0,41.0,82.0,-11.0,12.0,161.0,24.0,42.0,102
3225,0JuSGEldfovcc8IS9va1wa,kanye west,believe what i say,2021-08-29,1,183,22910,22910,8.0,Summer,2021-09-02,Fall,English,Hip Hop,63.0,100.0,66.0,60.0,-8.0,42.0,242.0,15.0,63.0,183
3226,55vXkxeNVpWJgwvEIlsJpU,miyagi & andy panda,мало нам,2020-07-17,1,60,22901,22901,7.0,Summer,2020-07-23,Summer,Russian,Hip Hop,50.0,120.0,68.0,66.0,-8.0,31.0,228.0,44.0,50.0,60
3227,6jy9yJfgCsMHdu2Oz4BGKX,drake,papi’s home,2021-09-03,1,182,22895,22895,9.0,Fall,2021-09-09,Fall,English,Electronic,64.0,140.0,74.0,70.0,-6.0,59.0,179.0,11.0,64.0,182
3228,6qOLGamaCaT9yJE3B9wIps,lovv66,мое время,2021-05-28,1,139,22891,22891,5.0,Spring,2021-06-03,Summer,Russian,,33.0,151.0,80.0,68.0,-5.0,37.0,130.0,12.0,33.0,139
3229,27Ae7kRyJX3X5H3JadeG9Q,pakkitka,в п'янім танці,2022-06-03,1,198,22887,22887,6.0,Summer,2022-06-09,Summer,Ukrainian,Pop,25.0,124.0,35.0,76.0,-13.0,70.0,176.0,64.0,25.0,198
3230,2KsHzM4L7ThhNJB6MHXkPx,rammstein,zeit,2022-04-29,1,150,22871,22871,4.0,Spring,2022-03-17,Spring,German,Rock,63.0,123.0,57.0,55.0,-8.0,5.0,322.0,13.0,63.0,150
3231,10sZQtPs0nGSQOl8usFePV,face,расстояние,2021-04-08,1,103,22861,22861,4.0,Spring,2021-04-15,Spring,Russian,Hip Hop,39.0,128.0,41.0,94.0,-9.0,68.0,185.0,47.0,39.0,103
3232,5wWAwzGp2OaaoIkwcz6wZs,juice wrld,life's a mess,2020-07-10,2,23,6890,22856,7.0,Summer,2020-07-16,Summer,English,Hip Hop,69.0,145.0,81.0,63.0,-5.0,54.0,205.0,2.0,76.0,23
3233,3hd6zLhnTlbJ8PupYt3cAI,kanye west,no child left behind,2021-08-29,1,186,22836,22836,8.0,Summer,2021-09-02,Fall,English,Hip Hop,62.0,135.0,33.0,16.0,-8.0,8.0,178.0,1.0,62.0,186
3234,4xqrdfXkTW4T0RauPLv3WA,conan gray,heather,2020-03-20,2,183,11453,22832,3.0,Spring,2020-09-17,Fall,English,Pop,86.0,102.0,43.0,36.0,-7.0,27.0,198.0,58.0,86.0,183
3235,7bi5vk9KoY6Flkat31ViYD,blackpink,crazy over you,2020-10-02,1,52,22821,22821,10.0,Fall,2020-10-08,Fall,English,Pop,60.0,115.0,66.0,81.0,-5.0,62.0,162.0,4.0,60.0,52
3236,4tyNhDsupHmAynJiBP0FOv,egor kreed,девочка не плачь,2022-06-24,1,199,22818,22818,6.0,Summer,2022-06-30,Summer,Russian,,34.0,146.0,86.0,64.0,-5.0,51.0,178.0,39.0,34.0,199
3237,,вакарчук,не твоя війна,,1,176,22807,22807,,,2021-07-29,Summer,,Rock,,,,,,,,,,176
3238,,billie martin,enjoying,,1,54,22806,22806,,,2020-10-01,Fall,,,,,,,,,,,,54
3239,7s2kWabRM60W9I61HpKg8C,lorde,solar power,2021-08-20,1,143,22669,22669,8.0,Summer,2021-06-17,Summer,English,Pop,63.0,88.0,48.0,73.0,-9.0,88.0,193.0,24.0,63.0,143
3240,3iasNONThay5T8MQN3k1To,soda luv,"гермафродит [prod. by gob wants nothing, wex]",2021-04-02,1,107,22666,22666,4.0,Spring,2021-04-08,Spring,,,21.0,98.0,54.0,59.0,-8.0,48.0,139.0,8.0,21.0,107
3241,1ZnGiF8ExUMyC1oZFY7GYH,sickotoy,call 911,2021-04-22,1,105,22643,22643,4.0,Spring,2021-04-29,Spring,English,Pop,26.0,118.0,67.0,81.0,-7.0,56.0,177.0,11.0,26.0,105
3242,,вакарчук,я так хочу,,1,179,22624,22624,,,2021-07-29,Summer,,Rock,,,,,,,,,,179
3243,5GBH3zfuxFmOuZ2mf1IXos,thrill pill,трап дом,2021-05-13,1,103,22603,22603,5.0,Spring,2021-05-20,Spring,Russian,Hip Hop,22.0,138.0,60.0,79.0,-6.0,35.0,197.0,7.0,22.0,103
3244,5RhFmJifQe83FpQ6ZFFTZ5,halsey,"i am not a woman, i'm a god",2021-08-27,1,191,22596,22596,8.0,Summer,2021-09-02,Fall,English,Rock,55.0,180.0,70.0,52.0,-7.0,49.0,176.0,0.0,55.0,191
3245,2SQCGwe0sOk1wdqhP5xUbi,valentin strykalo,ты не такая,2013-10-20,1,195,22570,22570,10.0,Fall,2022-04-21,Spring,Russian,,57.0,126.0,67.0,65.0,-7.0,55.0,238.0,1.0,57.0,195
3246,,вакарчук,на дно,,1,182,22473,22473,,,2021-07-29,Summer,,Rock,,,,,,,,,,182
3247,6sIbv1oWOuma2qV907MUbk,bring me the horizon,1x1,2020-10-30,1,51,22473,22473,10.0,Fall,2020-11-05,Fall,English,Electronic,67.0,137.0,99.0,46.0,-3.0,20.0,221.0,0.0,64.0,51
3248,3wuvVwA5RaifHz1uqKac8P,efendi,mata hari,2021-03-15,1,135,22425,22425,3.0,Spring,2021-05-27,Spring,English,Pop,50.0,100.0,68.0,71.0,-6.0,46.0,161.0,1.0,50.0,135
3249,,billie martin,christmas,,1,56,22413,22413,,,2020-10-01,Fall,English,Jazz,,,,,,,,,,56
3250,3KnTpSETZs4TonK8G9MpGT,bushido zho,rock,2022-03-25,1,165,22406,22406,3.0,Spring,2022-03-31,Spring,Russian,Hip Hop,30.0,135.0,66.0,70.0,-7.0,33.0,89.0,1.0,30.0,165
3251,3uwnnTQcHM1rDqSfA4gQNz,demi lovato,cool for the summer,2015-01-01,1,174,22396,22396,1.0,Winter,2022-03-24,Spring,English,Pop,78.0,114.0,61.0,58.0,-6.0,34.0,215.0,0.0,78.0,174
3252,1jY5LjMXVPkoN8RtULbmnl,zemfira,камон,2022-02-26,1,92,22395,22395,2.0,Winter,2021-03-04,Spring,Russian,,19.0,208.0,71.0,52.0,-5.0,90.0,208.0,12.0,19.0,92
3253,4VeO4g51KNyV2Eqac8yKvV,face,хлоргексидин,2021-08-27,1,195,22386,22386,8.0,Summer,2021-09-02,Fall,Russian,Hip Hop,31.0,150.0,68.0,80.0,-9.0,88.0,169.0,15.0,31.0,195
3254,5TqCzQ2owaFc02Vj3mpf81,oleg miami,не отпускай меня,2018-03-26,1,185,22239,22239,3.0,Spring,2021-07-29,Summer,,,14.0,113.0,84.0,72.0,-5.0,57.0,205.0,2.0,14.0,185
3255,2BcMwX1MPV6ZHP4tUT9uq6,drake,knife talk,2021-09-03,1,194,22238,22238,9.0,Fall,2021-09-09,Fall,English,Hip Hop,76.0,136.0,60.0,80.0,-6.0,33.0,258.0,0.0,74.0,194
3256,6L5GSA5Zv6a20WIUJXFS0P,jerry heil,тук тук тук,2021-08-13,1,195,22212,22212,8.0,Summer,2021-08-19,Summer,Ukrainian,Pop,33.0,114.0,72.0,80.0,-4.0,55.0,209.0,1.0,33.0,195
3257,4SDC12itS71iwhPRmJ1Hqm,oleg miami,останься,2016-11-02,1,187,22169,22169,11.0,Fall,2021-07-29,Summer,Russian,,13.0,105.0,74.0,77.0,-5.0,49.0,210.0,3.0,13.0,187
3258,3jNaHGTUhNdyRPhQouyTg7,zemfira,остин,2022-02-26,1,93,22152,22152,2.0,Winter,2021-03-04,Spring,Russian,,16.0,146.0,72.0,71.0,-10.0,93.0,270.0,54.0,16.0,93
3259,5wRSnumY0x8O47QuxgqwhR,$uicideboy$,life is but a stream~,2021-08-13,1,198,22026,22026,8.0,Summer,2021-08-19,Summer,English,,56.0,125.0,67.0,76.0,-3.0,23.0,123.0,22.0,56.0,198
3260,,jakomo,платина,,1,160,22025,22025,,,2022-03-17,Spring,Russian,,,,,,,,,,,160
3261,2zol0G0NpCElbV1ung4TJz,husky,за байкалом,2021-03-26,1,107,22004,22004,3.0,Spring,2021-04-01,Spring,Russian,,29.0,130.0,52.0,94.0,-9.0,52.0,181.0,47.0,29.0,107
3262,0oGakZG2y3wcgHDF1YWPGD,$uicideboy$,new profile pic,2021-08-13,1,112,21941,21941,8.0,Summer,2021-04-22,Spring,English,Hip Hop,55.0,84.0,66.0,88.0,-4.0,63.0,128.0,3.0,56.0,112
3263,6SRA5Gh0icALdrfUoEU7kJ,zemfira,том,2022-02-26,1,96,21865,21865,2.0,Winter,2021-03-04,Spring,Russian,,21.0,103.0,62.0,68.0,-8.0,57.0,225.0,53.0,21.0,96
3264,6c5wQFfJApRMooKE7UQnlH,baby keem,durag activity,2021-09-10,1,112,21847,21847,9.0,Fall,2021-05-06,Spring,English,Hip Hop,62.0,80.0,76.0,89.0,-4.0,50.0,224.0,0.0,62.0,112
3265,5B0kgjHULYJhAQkK5XsMoC,"tyler, the creator",wusyaname,2021-06-25,1,141,21747,21747,6.0,Summer,2021-07-01,Summer,English,Hip Hop,76.0,142.0,57.0,83.0,-8.0,62.0,146.0,2.0,66.0,141
3266,02ALbwDGDZYstTA7ewEkeG,indablack,туда-обратно,2021-07-29,1,178,21717,21717,7.0,Summer,2021-08-05,Summer,Russian,,34.0,96.0,77.0,77.0,-8.0,63.0,181.0,31.0,34.0,178
3267,4AGr9n9Dgag48pWhaME4dW,soda luv,чатик,2021-07-16,1,165,21693,21693,7.0,Summer,2021-07-22,Summer,Russian,,17.0,142.0,81.0,69.0,-8.0,54.0,139.0,1.0,17.0,165
3268,4pvb0WLRcMtbPGmtejJJ6y,taylor swift,exile,2020-07-24,2,182,10972,21692,7.0,Summer,2020-08-06,Summer,English,Rock,79.0,76.0,38.0,30.0,-8.0,15.0,286.0,78.0,79.0,188
3269,25ELY5B0hsm6ZwmcSrqr4A,the limba,никаких эмоций,2021-07-22,1,196,21629,21629,7.0,Summer,2021-07-29,Summer,Russian,,40.0,150.0,40.0,79.0,-8.0,34.0,238.0,13.0,40.0,196
3270,4RwN5abaM8W3uQczqiDGF1,kalush,не напрягайся,2021-07-23,1,197,21628,21628,7.0,Summer,2021-07-29,Summer,Ukrainian,,34.0,120.0,55.0,86.0,-8.0,65.0,216.0,46.0,49.0,197
3271,5HgZU8DoSWLvs1dWBvXYJt,måneskin,vengo dalla luna,2017-12-08,1,151,21599,21599,12.0,Winter,2021-06-03,Summer,Italian,Rock,56.0,110.0,78.0,79.0,-5.0,83.0,184.0,15.0,56.0,151
3272,4VCeADBqj7tNKIPwjjIM4K,markul,2 минуты,2020-07-10,2,178,10963,21554,7.0,Summer,2020-07-30,Summer,Russian,,30.0,104.0,67.0,76.0,-7.0,43.0,150.0,8.0,30.0,178
3273,0thwmx7fPtvzOwRwe4emu4,miyagi & andy panda,medicine,2020-07-17,1,65,21548,21548,7.0,Summer,2020-07-23,Summer,Russian,Hip Hop,43.0,97.0,73.0,52.0,-8.0,53.0,218.0,22.0,43.0,65
3274,7u4bbTSL7jLyVeUrWjJC9m,серебряная свадьба,я жизнь люблю...,2012-04-18,1,134,21534,21534,4.0,Spring,2021-06-24,Summer,Russian,Jazz,35.0,148.0,72.0,50.0,-5.0,96.0,193.0,25.0,35.0,134
3275,1Jv4ljcjQaLEZ6rIrmGBmZ,zivert,del mar,2021-10-08,1,149,21527,21527,10.0,Fall,2021-07-15,Summer,Russian,Electronic,43.0,115.0,63.0,91.0,-7.0,53.0,221.0,8.0,43.0,149
3276,0wunNgv25W5l8XnmMZsRCJ,zemfira,абъюз,2022-02-26,1,100,21442,21442,2.0,Winter,2021-03-04,Spring,Russian,,19.0,100.0,53.0,84.0,-10.0,34.0,331.0,11.0,19.0,100
3277,2WF3rNxdtToquXzz5qYAIy,payton,habits,2020-07-17,1,67,21424,21424,7.0,Summer,2020-07-23,Summer,English,Rock,30.0,132.0,44.0,78.0,-10.0,64.0,162.0,1.0,30.0,67
3278,5OZFhuqqjSOXXJNB1x5R6q,alyona alyona,тихо діти сплять (tyho dity splyat),2020-07-16,1,69,21287,21287,7.0,Summer,2020-07-23,Summer,,,16.0,83.0,65.0,87.0,-5.0,68.0,194.0,23.0,16.0,69
3279,4SUpPTdkAOoklM62WgkZCg,porchy,konstrukt,2018-08-09,2,191,10618,21234,8.0,Summer,2020-08-06,Summer,Russian,Hip Hop,41.0,123.0,82.0,85.0,-5.0,54.0,482.0,12.0,41.0,196
3280,3eZYOQO4UzKrUDYDghtnFw,ariana grande,test drive,2021-02-19,1,98,21220,21220,2.0,Winter,2021-02-25,Winter,English,Hip Hop,62.0,115.0,71.0,70.0,-5.0,32.0,122.0,3.0,62.0,98
3281,16AxMm9MmvlpEwihklohKC,og buda,трафик,2021-04-30,1,52,21170,21170,4.0,Spring,2020-10-15,Fall,Russian,Hip Hop,29.0,142.0,59.0,82.0,-8.0,35.0,216.0,66.0,29.0,52
3282,4mdZ70B8UvXgblCczntHp5,krovostok,делают,2021-03-19,1,126,21057,21057,3.0,Spring,2021-03-25,Spring,Russian,,31.0,134.0,50.0,67.0,-10.0,50.0,165.0,17.0,31.0,126
3283,3Gk1LfB771PIEGgsEa7gcV,blackpink,love to hate me,2020-10-02,1,59,21045,21045,10.0,Fall,2020-10-08,Fall,English,Pop,60.0,162.0,66.0,69.0,-5.0,62.0,170.0,4.0,60.0,59
3284,2L7hSYdvF0CtaM6JisfKEG,stray kids,freeze,2022-03-18,1,198,21034,21034,3.0,Spring,2022-03-24,Spring,Korean,Pop,61.0,160.0,87.0,64.0,-3.0,66.0,178.0,1.0,61.0,198
3285,00hTw7P6jPUio5Qgojw38w,rocket,go!,2013-01-29,1,123,20976,20976,1.0,Winter,2021-04-15,Spring,Russian,Rock,43.0,,,,,,,,,123
3286,2VcQnYUgxwWJQ0sS3zX8sO,zemfira,этим летом,2022-02-26,1,110,20910,20910,2.0,Winter,2021-03-04,Spring,Russian,,18.0,110.0,88.0,74.0,-7.0,92.0,187.0,0.0,18.0,110
3287,2TFcPhelJZAJuvxU1v04LD,mayot,абонент (prod. by manyice x blessque),2021-03-26,1,121,20839,20839,3.0,Spring,2021-04-01,Spring,,,23.0,128.0,59.0,67.0,-8.0,43.0,79.0,3.0,23.0,121
3288,5Mjs9cXxatpOtfZrom03Bh,og buda,дабстэп,2021-04-30,1,128,20806,20806,4.0,Spring,2021-05-06,Spring,Russian,Hip Hop,34.0,132.0,74.0,52.0,-9.0,62.0,137.0,8.0,34.0,128
3289,0NJEI46ttX8h1OWhEfprHV,anthony rocket,a million reasons,2020-08-03,1,42,20801,20801,8.0,Summer,2020-09-03,Fall,,Rock,0.0,122.0,64.0,74.0,-6.0,46.0,178.0,18.0,0.0,42
3290,62qUCu09ALS1IoWDma6Z5q,rocket,restick,2021-04-09,1,125,20794,20794,4.0,Spring,2021-04-15,Spring,Russian,,36.0,125.0,43.0,88.0,-7.0,18.0,132.0,1.0,36.0,125
3291,6ye9J4vJ6VIuIpJSQ9ShWd,mitchel,а уже фсё,2020-07-08,2,184,10554,20780,7.0,Summer,2020-08-27,Summer,Russian,,39.0,100.0,79.0,72.0,-3.0,70.0,134.0,76.0,39.0,197
