artist,song,date,ua_position,ua_streams
Adam,Повільно,2024/08/01,27,89491
Adam,Повільно,2024/08/08,38,81315
Adam,Повільно,2024/08/15,31,85253
Adam,Повільно,2024/08/22,40,77307
Adam,Повільно,2024/08/29,39,73801
Adam,Повільно,2024/09/05,36,73395
Adam,Повільно,2024/09/12,38,77232
Adam,Повільно,2024/09/19,34,88394
Adam,Повільно,2024/09/26,29,87545
Adam,Повільно,2024/10/03,38,76024
Adam,Повільно,2024/10/10,39,80481
Adam,Повільно,2024/10/17,45,72916
Adam,Повільно,2024/10/24,46,67729
Adam,Повільно,2024/10/31,39,72063
Adam,Повільно,2024/11/07,44,66671
Adam,Повільно,2024/11/14,57,62377
Adam,Повільно,2024/11/21,59,58690
Adam,Повільно,2024/11/28,68,59088
Adam,Повільно,2024/12/05,48,65928
Adam,Повільно,2024/12/12,54,68520
Adam,Повільно,2024/12/19,63,62839
Adam,Повільно,2024/12/26,84,55275
Adam,Повільно,2025/01/02,82,55268
Adam,Повільно,2025/01/09,67,58133
Adam,Повільно,2025/01/16,68,58271
Adam,Повільно,2025/01/23,72,55191
Adam,Повільно,2025/01/30,92,49892
Adam,Повільно,2025/02/06,162,41140
Adam,Повільно,2025/02/13,148,42639
Adam,Повільно,2025/02/20,102,49638
Adam,Повільно,2025/02/27,140,42614
Adam,Повільно,2025/03/06,137,41173
Adam,Повільно,2025/03/13,132,42148
Adam,Повільно,2025/03/27,193,37538
SadSvit,Персонажі,2022/10/27,195,29143
SadSvit,Персонажі,2022/11/03,105,39914
SadSvit,Персонажі,2022/11/10,97,41011
SadSvit,Персонажі,2022/11/17,95,37507
SadSvit,Персонажі,2022/11/24,146,28784
SadSvit,Персонажі,2022/12/01,167,27835
SadSvit,Персонажі,2022/12/08,140,30079
SadSvit,Персонажі,2022/12/15,140,31203
SadSvit,Персонажі,2022/12/22,149,30555
SadSvit,Персонажі,2022/12/29,183,31298
SadSvit,Персонажі,2023/01/05,194,31317
SadSvit,Персонажі,2023/01/12,172,30294
SadSvit,Персонажі,2023/01/19,141,32323
SadSvit,Персонажі,2023/01/26,79,42124
SadSvit,Персонажі,2023/02/02,50,52053
SadSvit,Персонажі,2023/02/09,42,56763
SadSvit,Персонажі,2023/02/16,28,65395
SadSvit,Персонажі,2023/02/23,23,69903
SadSvit,Персонажі,2023/03/02,28,62963
SadSvit,Персонажі,2023/03/09,33,60676
SadSvit,Персонажі,2023/03/16,33,61019
SadSvit,Персонажі,2023/03/23,39,61444
SadSvit,Персонажі,2023/03/30,37,61166
SadSvit,Персонажі,2023/04/06,29,63815
SadSvit,Персонажі,2023/04/13,33,64240
SadSvit,Персонажі,2023/04/20,33,60960
SadSvit,Персонажі,2023/04/27,50,57242
SadSvit,Персонажі,2023/05/04,54,54709
SadSvit,Персонажі,2023/05/11,65,51680
SadSvit,Персонажі,2023/05/18,82,49801
SadSvit,Персонажі,2023/05/25,88,47871
SadSvit,Персонажі,2023/06/01,97,46439
SadSvit,Персонажі,2023/06/08,117,44432
SadSvit,Персонажі,2023/06/15,108,44533
SadSvit,Персонажі,2023/06/22,115,42948
SadSvit,Персонажі,2023/06/29,112,42689
SadSvit,Персонажі,2023/07/06,127,40260
SadSvit,Персонажі,2023/07/13,125,41304
SadSvit,Персонажі,2023/07/20,124,41026
SadSvit,Персонажі,2023/07/27,131,40124
SadSvit,Персонажі,2023/08/03,145,40127
SadSvit,Персонажі,2023/08/10,137,39119
SadSvit,Персонажі,2023/08/17,135,40364
SadSvit,Персонажі,2023/08/24,123,40884
SadSvit,Персонажі,2023/08/31,102,42854
SadSvit,Персонажі,2023/09/07,43,58819
SadSvit,Персонажі,2023/09/14,51,56595
SadSvit,Персонажі,2023/09/21,55,56089
SadSvit,Персонажі,2023/09/28,64,52100
SadSvit,Персонажі,2023/10/05,66,51195
SadSvit,Персонажі,2023/10/12,79,48992
SadSvit,Персонажі,2023/10/19,86,47199
SadSvit,Персонажі,2023/10/26,82,49103
SadSvit,Персонажі,2023/11/02,77,51514
SadSvit,Персонажі,2023/11/09,46,60815
SadSvit,Персонажі,2023/11/16,54,58324
SadSvit,Персонажі,2023/11/23,67,50502
SadSvit,Персонажі,2023/11/30,75,50052
SadSvit,Персонажі,2023/12/07,52,60124
SadSvit,Персонажі,2023/12/14,53,56503
SadSvit,Персонажі,2023/12/21,53,58262
SadSvit,Персонажі,2023/12/28,65,57047
SadSvit,Персонажі,2024/01/04,57,55033
SadSvit,Персонажі,2024/01/11,67,51745
SadSvit,Персонажі,2024/01/18,85,51981
SadSvit,Персонажі,2024/01/25,91,51939
SadSvit,Персонажі,2024/02/01,99,49804
SadSvit,Персонажі,2024/02/08,105,49484
SadSvit,Персонажі,2024/02/15,111,50345
SadSvit,Персонажі,2024/02/22,101,52283
SadSvit,Персонажі,2024/02/29,77,55545
SadSvit,Персонажі,2024/03/07,71,58585
SadSvit,Персонажі,2024/03/14,91,52635
SadSvit,Персонажі,2024/03/21,113,49032
SadSvit,Персонажі,2024/03/28,107,49517
SadSvit,Персонажі,2024/04/04,137,45605
SadSvit,Персонажі,2024/04/11,156,44394
SadSvit,Персонажі,2024/04/18,137,47293
SadSvit,Персонажі,2024/04/25,136,47185
SadSvit,Персонажі,2024/05/02,147,46202
SadSvit,Персонажі,2024/05/09,143,45663
SadSvit,Персонажі,2024/05/16,109,53981
SadSvit,Персонажі,2024/05/23,113,52057
SadSvit,Персонажі,2024/05/30,121,49843
SadSvit,Персонажі,2024/06/06,111,49700
SadSvit,Персонажі,2024/06/13,123,48690
SadSvit,Персонажі,2024/06/20,127,45784
SadSvit,Персонажі,2024/06/27,136,42887
SadSvit,Персонажі,2024/07/04,154,40421
SadSvit,Персонажі,2024/07/11,122,42369
SadSvit,Персонажі,2024/07/18,128,39121
SadSvit,Персонажі,2024/07/25,154,42474
SadSvit,Персонажі,2024/08/01,159,43135
SadSvit,Персонажі,2024/08/08,175,42280
SadSvit,Персонажі,2024/08/15,178,42045
SadSvit,Персонажі,2024/08/22,194,39004
SadSvit,Персонажі,2024/10/03,153,46927
SadSvit,Персонажі,2024/10/10,150,46825
SadSvit,Персонажі,2024/10/17,168,43062
SadSvit,Персонажі,2024/10/24,168,42493
SadSvit,Персонажі,2024/10/31,144,44962
SadSvit,Персонажі,2024/11/07,138,45082
SadSvit,Персонажі,2024/11/14,143,45210
SadSvit,Персонажі,2024/11/21,113,47941
SadSvit,Персонажі,2024/11/28,10,136644
SadSvit,Персонажі,2024/12/05,10,145365
SadSvit,Персонажі,2024/12/12,12,123900
SadSvit,Персонажі,2024/12/19,15,111547
SadSvit,Персонажі,2024/12/26,18,101189
SadSvit,Персонажі,2025/01/02,26,87531
SadSvit,Персонажі,2025/01/09,30,79352
SadSvit,Персонажі,2025/01/16,41,72085
SadSvit,Персонажі,2025/01/23,44,69303
SadSvit,Персонажі,2025/01/30,40,69291
SadSvit,Персонажі,2025/02/06,51,66218
SadSvit,Персонажі,2025/02/13,65,61041
SadSvit,Персонажі,2025/02/20,70,59372
SadSvit,Персонажі,2025/02/27,65,59126
SadSvit,Персонажі,2025/03/06,66,55830
SadSvit,Персонажі,2025/03/13,81,52391
SadSvit,Персонажі,2025/03/20,103,50522
SadSvit,Персонажі,2025/03/27,84,51644
zhanulka,портреты - Acoustic,2023/03/09,164,36598
zhanulka,портреты - Acoustic,2023/03/16,83,49028
zhanulka,портреты - Acoustic,2023/03/23,30,65843
zhanulka,портреты - Acoustic,2023/03/30,12,81294
zhanulka,портреты - Acoustic,2023/04/06,12,78466
zhanulka,портреты - Acoustic,2023/04/13,15,87250
zhanulka,портреты - Acoustic,2023/04/20,20,76391
zhanulka,портреты - Acoustic,2023/04/27,28,68870
zhanulka,портреты - Acoustic,2023/05/04,31,62921
zhanulka,портреты - Acoustic,2023/05/11,46,60345
zhanulka,портреты - Acoustic,2023/05/18,69,53594
zhanulka,портреты - Acoustic,2023/05/25,55,57187
zhanulka,портреты - Acoustic,2023/06/01,70,53597
zhanulka,портреты - Acoustic,2023/06/08,91,48591
zhanulka,портреты - Acoustic,2023/06/15,79,49375
zhanulka,портреты - Acoustic,2023/06/22,80,49928
zhanulka,портреты - Acoustic,2023/06/29,80,49524
zhanulka,портреты - Acoustic,2023/07/06,102,44095
zhanulka,портреты - Acoustic,2023/07/13,104,43468
zhanulka,портреты - Acoustic,2023/07/20,118,41739
zhanulka,портреты - Acoustic,2023/07/27,120,41305
zhanulka,портреты - Acoustic,2023/08/03,119,43533
zhanulka,портреты - Acoustic,2023/08/10,114,41843
zhanulka,портреты - Acoustic,2023/08/17,144,39472
zhanulka,портреты - Acoustic,2023/08/24,166,37162
zhanulka,портреты - Acoustic,2023/08/31,156,37441
zhanulka,портреты - Acoustic,2023/09/07,150,36085
zhanulka,портреты - Acoustic,2023/09/14,153,37596
zhanulka,портреты - Acoustic,2023/09/21,143,37790
zhanulka,портреты - Acoustic,2023/09/28,123,41279
zhanulka,портреты - Acoustic,2023/10/05,128,40457
zhanulka,портреты - Acoustic,2023/10/12,134,39880
zhanulka,портреты - Acoustic,2023/10/19,143,38772
zhanulka,портреты - Acoustic,2023/10/26,125,41155
zhanulka,портреты - Acoustic,2023/11/02,157,37494
zhanulka,портреты - Acoustic,2023/11/09,169,36897
zhanulka,портреты - Acoustic,2023/11/16,166,38679
zhanulka,портреты - Acoustic,2023/11/23,155,38033
zhanulka,портреты - Acoustic,2023/11/30,143,39311
zhanulka,портреты - Acoustic,2023/12/07,100,48064
zhanulka,портреты - Acoustic,2023/12/14,84,48615
zhanulka,портреты - Acoustic,2023/12/21,89,50611
zhanulka,портреты - Acoustic,2023/12/28,96,50058
zhanulka,портреты - Acoustic,2024/01/04,110,45647
zhanulka,портреты - Acoustic,2024/01/11,94,46611
zhanulka,портреты - Acoustic,2024/01/18,87,51521
zhanulka,портреты - Acoustic,2024/01/25,89,52300
zhanulka,портреты - Acoustic,2024/02/01,59,60268
zhanulka,портреты - Acoustic,2024/02/08,54,64271
zhanulka,портреты - Acoustic,2024/02/15,49,69472
zhanulka,портреты - Acoustic,2024/02/22,53,65754
zhanulka,портреты - Acoustic,2024/02/29,56,62907
zhanulka,портреты - Acoustic,2024/03/07,54,67171
zhanulka,портреты - Acoustic,2024/03/14,50,69357
zhanulka,портреты - Acoustic,2024/03/21,49,70689
zhanulka,портреты - Acoustic,2024/03/28,48,72250
zhanulka,портреты - Acoustic,2024/04/04,63,62177
zhanulka,портреты - Acoustic,2024/04/11,65,62564
zhanulka,портреты - Acoustic,2024/04/18,61,64484
zhanulka,портреты - Acoustic,2024/04/25,68,63357
zhanulka,портреты - Acoustic,2024/05/02,68,63863
zhanulka,портреты - Acoustic,2024/05/09,75,59555
zhanulka,портреты - Acoustic,2024/05/16,83,61870
zhanulka,портреты - Acoustic,2024/05/23,85,59967
zhanulka,портреты - Acoustic,2024/05/30,57,72025
zhanulka,портреты - Acoustic,2024/06/06,78,58183
zhanulka,портреты - Acoustic,2024/06/13,74,60728
zhanulka,портреты - Acoustic,2024/06/20,71,60056
zhanulka,портреты - Acoustic,2024/06/27,78,53608
zhanulka,портреты - Acoustic,2024/07/04,88,50432
zhanulka,портреты - Acoustic,2024/07/11,76,50884
zhanulka,портреты - Acoustic,2024/07/18,86,45374
zhanulka,портреты - Acoustic,2024/07/25,79,52866
zhanulka,портреты - Acoustic,2024/08/01,59,65044
zhanulka,портреты - Acoustic,2024/08/08,71,60142
zhanulka,портреты - Acoustic,2024/08/15,73,60111
zhanulka,портреты - Acoustic,2024/08/22,96,50797
zhanulka,портреты - Acoustic,2024/08/29,104,48847
zhanulka,портреты - Acoustic,2024/09/05,108,45832
zhanulka,портреты - Acoustic,2024/09/12,99,54731
zhanulka,портреты - Acoustic,2024/09/19,53,68950
zhanulka,портреты - Acoustic,2024/09/26,45,73970
zhanulka,портреты - Acoustic,2024/10/03,66,63119
zhanulka,портреты - Acoustic,2024/10/10,30,85281
zhanulka,портреты - Acoustic,2024/10/17,36,77332
zhanulka,портреты - Acoustic,2024/10/24,36,74512
zhanulka,портреты - Acoustic,2024/10/31,32,78132
zhanulka,портреты - Acoustic,2024/11/07,30,78354
zhanulka,портреты - Acoustic,2024/11/14,27,86005
zhanulka,портреты - Acoustic,2024/11/21,22,88771
zhanulka,портреты - Acoustic,2024/11/28,32,81230
zhanulka,портреты - Acoustic,2024/12/05,25,86028
zhanulka,портреты - Acoustic,2024/12/12,21,95888
zhanulka,портреты - Acoustic,2024/12/19,32,85114
zhanulka,портреты - Acoustic,2024/12/26,39,79836
zhanulka,портреты - Acoustic,2025/01/02,36,78730
zhanulka,портреты - Acoustic,2025/01/09,37,73728
zhanulka,портреты - Acoustic,2025/01/16,43,70958
zhanulka,портреты - Acoustic,2025/01/23,48,66147
zhanulka,портреты - Acoustic,2025/01/30,44,68050
zhanulka,портреты - Acoustic,2025/02/06,57,61932
zhanulka,портреты - Acoustic,2025/02/13,61,63437
zhanulka,портреты - Acoustic,2025/02/20,66,60941
zhanulka,портреты - Acoustic,2025/02/27,48,67055
zhanulka,портреты - Acoustic,2025/03/06,48,65532
zhanulka,портреты - Acoustic,2025/03/13,64,57137
zhanulka,портреты - Acoustic,2025/03/20,92,55167
zhanulka,портреты - Acoustic,2025/03/27,74,54193
Valentin Strykalo,Так гріє,2022/03/24,141,24687
Valentin Strykalo,Так гріє,2022/03/31,134,24301
Valentin Strykalo,Так гріє,2022/04/07,108,26772
Valentin Strykalo,Так гріє,2022/04/14,53,39729
Valentin Strykalo,Так гріє,2022/04/21,49,45556
Valentin Strykalo,Так гріє,2022/04/28,46,45635
Valentin Strykalo,Так гріє,2022/05/05,40,50264
Valentin Strykalo,Так гріє,2022/05/12,34,49015
Valentin Strykalo,Так гріє,2022/05/19,39,50360
Valentin Strykalo,Так гріє,2022/05/26,48,47053
Valentin Strykalo,Так гріє,2022/06/02,44,45343
Valentin Strykalo,Так гріє,2022/06/09,47,43026
Valentin Strykalo,Так гріє,2022/06/16,44,44522
Valentin Strykalo,Так гріє,2022/06/23,48,43977
Valentin Strykalo,Так гріє,2022/06/30,59,39157
Valentin Strykalo,Так гріє,2022/07/07,80,36010
Valentin Strykalo,Так гріє,2022/07/14,78,36301
Valentin Strykalo,Так гріє,2022/07/21,86,34796
Valentin Strykalo,Так гріє,2022/07/28,102,34956
Valentin Strykalo,Так гріє,2022/08/04,108,34933
Valentin Strykalo,Так гріє,2022/08/11,106,35069
Valentin Strykalo,Так гріє,2022/08/18,107,34726
Valentin Strykalo,Так гріє,2022/08/25,104,37239
Valentin Strykalo,Так гріє,2022/09/01,95,38640
Valentin Strykalo,Так гріє,2022/09/08,107,35584
Valentin Strykalo,Так гріє,2022/09/15,115,35307
Valentin Strykalo,Так гріє,2022/09/22,122,34415
Valentin Strykalo,Так гріє,2022/09/29,125,34858
Valentin Strykalo,Так гріє,2022/10/06,123,35204
Valentin Strykalo,Так гріє,2022/10/13,121,34434
Valentin Strykalo,Так гріє,2022/10/20,136,33515
Valentin Strykalo,Так гріє,2022/10/27,150,32963
Valentin Strykalo,Так гріє,2022/11/03,170,32693
Valentin Strykalo,Так гріє,2022/11/10,161,32797
Valentin Strykalo,Так гріє,2022/11/17,164,30433
Valentin Strykalo,Так гріє,2022/11/24,172,26789
Valentin Strykalo,Так гріє,2022/12/01,163,28211
Valentin Strykalo,Так гріє,2022/12/08,99,34512
Valentin Strykalo,Так гріє,2022/12/15,101,35341
Valentin Strykalo,Так гріє,2022/12/22,127,32985
Valentin Strykalo,Так гріє,2022/12/29,122,37435
Valentin Strykalo,Так гріє,2023/01/05,96,41970
Valentin Strykalo,Так гріє,2023/01/12,100,37732
Valentin Strykalo,Так гріє,2023/01/19,91,38221
Valentin Strykalo,Так гріє,2023/01/26,87,40624
Valentin Strykalo,Так гріє,2023/02/02,82,40806
Valentin Strykalo,Так гріє,2023/02/09,79,45610
Valentin Strykalo,Так гріє,2023/02/16,79,47861
Valentin Strykalo,Так гріє,2023/02/23,73,49713
Valentin Strykalo,Так гріє,2023/03/02,70,48835
Valentin Strykalo,Так гріє,2023/03/09,78,47354
Valentin Strykalo,Так гріє,2023/03/16,81,49408
Valentin Strykalo,Так гріє,2023/03/23,84,49040
Valentin Strykalo,Так гріє,2023/03/30,87,47151
